서울/경기,시/군/구,동,번지,사업장명,영업상태,개업일자,폐업일자,X좌표값,Y좌표값,위도,경도
서울특별시,영등포구,여의도동,35-4,스타벅스여의도화재보험,영업,201801,202301,193417.0802,446590.4671,36.617703376627055,126.9264110868651
서울특별시,영등포구,영등포동4가,442,스타벅스타임스퀘어2F점,영업,200909,202301,191385.0574,446098.5559,36.6132543770914,126.90370111972139
서울특별시,영등포구,영등포동4가,442,스타벅스타임스퀘어B2점,영업,200910,202301,191385.0574,446098.5559,36.6132543770914,126.90370111972139
서울특별시,영등포구,여의도동,23,스타벅스커피 여의도IFC(1F)점,영업,201212,202301,193326.931,446973.9146,36.62115814664478,126.92540000183665
서울특별시,영등포구,신길동,252-9,스타벅스커피 영등포신길,영업,201410,202301,191979.4002,444714.5643,36.60078784527109,126.91035918182124
서울특별시,종로구,인의동,28-2,스타벅스 종로플레이스점,영업,202107,202301,199785.0788,452316.3185,36.66932381471056,126.99759584254511
서울특별시,영등포구,문래동3가,55-5,스타벅스커피문래역점,영업,201410,202301,190777.4306,446138.2699,36.61360657337563,126.8969085264017
서울특별시,종로구,평동,222,스타벅스 서대문역점,영업,202104,202301,126.9669813,37.5683558,32.57428820335048,124.87162103029793
서울특별시,강남구,역삼동,702-10,스타벅스 테헤란로아남타워점,영업,202012,202301,203894.0314,444624.8182,36.60000486960345,127.0435205188943
서울특별시,종로구,연건동,28-21,스타벅스 서울대치과병원점,영업,202011,202301,199824.096,452984.3605,36.67534376414158,126.99803214453657
서울특별시,종로구,혜화동,90-18,스타벅스 동숭길입구점,영업,202006,202301,200113.8747,453549.5264,36.68043666060552,127.00127401151795
서울특별시,종로구,평동,108-1,스타벅스 강북삼성병원점,영업,202003,202301,197111.9696,451776.4437,36.66445446807607,126.96769587031478
서울특별시,동작구,사당동,252-15,스타벅스 남성역점,영업,201908,202301,197513.7186,442441.9497,36.58033877624596,126.9722198417248
서울특별시,영등포구,양평동1가,247,스타벅스 서울양평역점,영업,202108,202301,126.88868,37.52309,32.57428778133582,124.87162020662946
서울특별시,영등포구,당산동5가,16-7,스타벅스 당산역사거리점,영업,202009,202301,191177.5845,447965.6455,36.63007754402373,126.90136053188907
서울특별시,종로구,동숭동,1-31,스타벅스 혜화역점,영업,201811,202301,200123.4377,453357.2947,36.678704399818514,127.00138096983402
서울특별시,영등포구,당산동3가,393,스타벅스 영등포구청역점,영업,202102,202301,190742.8251,447269.0519,36.62379615385304,126.89650808206073
서울특별시,동대문구,이문동,329-1,스타벅스외대정문점,영업,201701,202301,205162.3148,454785.7313,36.691562470725735,127.05776345048707
서울특별시,동작구,신대방동,395-65,스타벅스 보라매공원R점,영업,201901,202301,193167.0499,443326.0604,36.58828468158021,126.92364505612443
서울특별시,동작구,노량진동,333,스타벅스 노량진동점,영업,201910,202301,195220.6675,445637.7633,36.60912892025379,126.94657887820628
서울특별시,동작구,노량진동,62-8,스타벅스노량진역점,영업,201804,202301,194703.2815,445682.7783,36.60953183627104,126.94079547442095
서울특별시,동작구,상도동,324-1,스타벅스 신대방삼거리역점,영업,201709,202301,193896.3848,444196.4848,36.59613339814056,126.93178811584363
서울특별시,동작구,상도동,501-9,스타벅스숭실대점,영업,200602,202301,195941.164,443689.6259,36.591576758173424,126.95464252328341
서울특별시,동작구,상도1동,666-5,스타벅스 상도역점,영업,202006,202301,195371.7806,444561.3864,36.59942997974926,126.94827442503816
서울특별시,동작구,사당동,147-29,스타벅스 이수자이점,영업,201811,202301,198202.4725,442471.241,36.58060427864565,126.97991547951412
서울특별시,관악구,남현동,1060-10,스타벅스커피사당점,영업,201402,202301,198248.9424,441541.5998,36.572226934321016,126.98043682038528
서울특별시,관악구,신림동,1422-35,스타벅스커피 신림사거리점,영업,201308,202301,193781.8082,442506.7153,36.580905398265074,126.93052129806335
서울특별시,관악구,봉천동,869-1,스타벅스커피 서울대입구역점,영업,201201,202301,195625.0759,442105.4431,36.577299574820934,126.95111924268974
서울특별시,관악구,봉천동,729-21,스타벅스커피 보라매대교점,영업,201307,202301,193350.027,443216.7506,36.58730093485686,126.92569068024423
서울특별시,관악구,신림동,1641-2,스타벅스 신림타임스트림점,영업,200902,202301,193754.4274,442407.2012,36.58000845278848,126.93021616713945
서울특별시,서초구,서초동,1332-4,스타벅스 서이초교사거리점,영업,202102,202301,202161.8868,443298.2694,36.588056251907155,127.02415797997644
서울특별시,서초구,서초동,1303-22,스타벅스 강남교보타워R점,영업,201806,202301,202058.6747,444618.1673,36.59995066054943,127.02300816842624
서울특별시,서초구,잠원동,21-7,스타벅스 강남대로신사점,영업,201703,202301,201650.4901,445846.62,36.611021560421456,127.01844885042779
서울특별시,서초구,방배동,3001-2,스타벅스 이수역사거리점,영업,201708,202301,198432.3542,442643.1639,36.58215395994213,126.98248369300794
서울특별시,서초구,반포동,736-2,스타벅스 강남대로논현R점,영업,201704,202301,201928.4882,445018.4336,36.60355790355498,127.02155418105417
서울특별시,서초구,서초동,1329-7,스타벅스 서초우성사거리점,영업,201711,202301,202513.1194,443478.8069,36.589682295988915,127.02808341376931
서울특별시,서초구,서초동,1307-19,스타벅스 강남2점,영업,200312,202301,202178.3606,444206.9649,36.5962448717262,127.02434463817161
서울특별시,서초구,서초동,1317-23,스타벅스커피 강남GT타워점,영업,201202,202301,202247.7061,443957.177,36.59399376274537,127.02511889089926
서울특별시,강남구,역삼동,755,스타벅스 역삼이마트점,영업,202011,202301,204213.6432,444113.0282,36.59539155098963,127.04708976424763
서울특별시,강남구,삼성동,37-17,스타벅스커피 선정릉역점,영업,201509,202301,203870.2672,445396.6942,36.6069606678865,127.04325880888184
서울특별시,강남구,논현동,216-5,스타벅스논현힐탑,영업,201108,202301,202776.9295,445484.2419,36.607753406217455,127.03103865631985
서울특별시,강남구,청담동,125-23,스타벅스청담사거리,폐업,201108,20230,204406.2122,446969.423,36.621130841928284,127.04925819309743
서울특별시,강남구,역삼동,832-3,스타벅스 강남우성점,영업,201611,202301,202645.88,443351.145,36.58853151880351,127.02956653774913
서울특별시,강남구,역삼동,679,스타벅스 지에스타워점,영업,200508,202301,203184.1089,444431.8739,36.59826879850819,127.03558547785092
서울특별시,강남구,삼성동,91-31,스타벅스코엑스사거리,영업,201202,202301,205245.7534,445908.6351,36.61156740631126,127.05863639986197
서울특별시,강남구,역삼동,706-1,스타벅스 르네상스사거리점,영업,201003,202301,203829.9504,444487.342,36.59876627183862,127.04280365190219
서울특별시,강남구,논현동,1-3,스타벅스 신사역점,영업,201412,202301,201753.1885,446003.4452,36.61243459384477,127.01959715025966
서울특별시,강남구,역삼동,813-17,스타벅스 강남오거리점,영업,201708,202301,202288.2365,444431.6944,36.59826974980301,127.02557324312212
서울특별시,강남구,삼성동,159,스타벅스커피 코엑스몰점,영업,201402,202301,205130.5917,445590.0968,36.608697553033345,127.05734701152463
서울특별시,강남구,역삼동,825,스타벅스 강남R점,영업,201708,202301,202462.6048,443960.1863,36.5940203505543,127.02752046737982
서울특별시,강남구,논현동,238-5,스타벅스커피 서울세관사거리점,영업,201407,202301,203107.2296,445867.6812,36.61120771830227,127.03473207817584
서울특별시,강남구,삼성동,159,스타벅스 스타필드코엑스몰R점,영업,201705,202301,205130.5917,445590.0968,36.608697553033345,127.05734701152463
서울특별시,강남구,역삼동,677-25,스타벅스큰길타워점,영업,200503,202301,203530.6026,444462.1935,36.598540802407975,127.03945801637121
서울특별시,강남구,대치동,1001-8,스타벅스 삼성교점,영업,201304,202301,205694.0895,445069.1875,36.60400022515461,127.06364162882755
서울특별시,강남구,수서동,715,스타벅스 수서역R점,영업,201806,202301,209009.8641,442872.1606,36.58417632664101,127.10067557300805
서울특별시,강남구,역삼동,678-39,스타벅스커피 역삼대로점,영업,201306,202301,203383.7287,444401.9945,36.59799885533701,127.03781628918138
서울특별시,강남구,역삼동,830-69,스타벅스커피 역삼초교사거리점,영업,201403,202301,202835.6812,443561.706,36.5904284329209,127.03168825754332
서울특별시,강남구,삼성동,144-25,스타벅스삼성점,영업,200203,202301,204842.305,444981.41,36.60321392866628,127.05412086601547
서울특별시,강남구,삼성동,154-10,스타벅스커피 삼성도심공항점,영업,201307,202301,205048.1788,445288.794,36.60598282789639,127.05642386683785
서울특별시,강남구,역삼동,809-10,스타벅스커피 강남대로점,영업,201306,202301,202196.5463,444552.1795,36.59935570860662,127.02454886103357
서울특별시,강남구,논현동,241-7,스타벅스강남구청역점,영업,200504,202301,203576.2031,446044.3286,36.61279791751244,127.03997500384345
서울특별시,강남구,신사동,580-2,스타벅스압구정역점,영업,200103,202301,202415.8066,447167.1559,36.622919812467345,127.02700755553356
서울특별시,강남구,대치동,507-0,스타벅스대치역점,영업,200505,202301,205405.125,443463.355,36.58953105677947,127.0604006555517
서울특별시,강남구,개포동,1229-1,스타벅스포이점,영업,200505,202301,203923.4518,441737.8869,36.57398931634018,127.04383461436551
서울특별시,강남구,역삼동,735-3,스타벅스커피 역삼포스코점,영업,201307,202301,202900.5903,444136.7287,36.59561002076961,127.0324157728453
서울특별시,강남구,신사동,583-3,스타벅스 압구정미소점,영업,200412,202301,202398.0225,446869.3071,36.620235823359515,127.02680780850301
서울특별시,강남구,삼성동,159,스타벅스 코엑스아셈타워점,영업,202010,202301,205130.5917,445590.0968,36.608697553033345,127.05734701152463
서울특별시,강남구,논현동,70-6,스타벅스 도산사거리점,영업,202106,202301,202940.9134,446374.9874,36.61577978954035,127.0328749650951
서울특별시,강남구,역삼동,676,스타벅스 센터필드R점,영업,202107,202301,203599.0628,444556.0623,36.5993864388438,127.04022356653223
서울특별시,강남구,삼성동,168-22,스타벅스 삼성동점,영업,202107,202301,205547.0377,445391.1343,36.60690228864922,127.06200038485134
서울특별시,강남구,신사동,621-1,스타벅스 압구정R점,영업,201808,202301,202855.6586,447241.6055,36.62358949117496,127.03192516529883
서울특별시,강남구,도곡동,956,스타벅스 양재강남빌딩R점,영업,201808,202301,203168.515,442571.3535,36.58150287307358,127.03540354244319
서울특별시,강남구,삼성동,108-6,스타벅스 봉은사역점,영업,202005,202301,205511.545,445869.825,36.61121617372999,127.06160710665662
서울특별시,강남구,논현동,5,스타벅스 도산가로수길,영업,201109,202301,201992.6637,446129.6949,36.61357181151101,127.02227433233529
서울특별시,강남구,청담동,44-12,스타벅스커피 강남구청정문점,영업,201703,202301,203993.7255,446236.536,36.61452831982768,127.04464309044731
서울특별시,강남구,논현동,18-4,스타벅스 신사역성일빌딩점,영업,201911,202301,201757.1057,445748.2452,36.61013487383168,127.01964035356718
서울특별시,강남구,역삼동,648-22,스타벅스 국기원사거리점,영업,201907,202301,202731.24,444156.6,36.595789589434624,127.03052325615594
서울특별시,강남구,논현동,142-2,스타벅스 논현역사거리점,영업,201811,202301,201908.7511,445336.4638,36.60642384798677,127.02133437416727
서울특별시,강남구,대치동,944-31,스타벅스 삼성역섬유센터R점,영업,201811,202301,205291.4867,445028.2094,36.60363327222297,127.05914154320922
서울특별시,강남구,역삼동,721-13,스타벅스 역삼아레나빌딩점,영업,201906,202301,203723.0958,444322.7362,36.59728336076011,127.04160864516389
서울특별시,송파구,신천동,7-19,스타벅스 잠실시그마타워점,영업,201811,202301,208994.018,445826.5456,36.610799684102304,127.10053304380102
서울특별시,송파구,신천동,29-1,스타벅스 송파KT,영업,202109,202301,209337.1045,445744.8644,36.610060325165584,127.1043669875167
서울특별시,송파구,문정동,634,스타벅스 송파NC점,영업,202107,202301,210986.4607,441725.2935,36.573820699941436,127.12274551886877
서울특별시,송파구,문정동,642,스타벅스 문정법원로R,영업,201808,202301,127.12246,37.48434,32.57428747430573,124.87162270284266
서울특별시,송파구,석촌동,286-9,스타벅스 석촌역,영업,201009,202301,209314.5573,444678.0054,36.60044664328811,127.10410204306991
서울특별시,송파구,가락동,125-6,스타벅스 문정로데오점,영업,201412,202301,211101.3948,443302.5846,36.5880330337112,127.12405234818544
서울특별시,송파구,삼전동,130-2,스타벅스 석촌서호,영업,201503,202301,208461.7118,444909.4852,36.602540548708035,127.09457296669514
서울특별시,송파구,잠실동,181,스타벅스 잠실 새내역점,영업,201309,202301,207102.395,445477.545,36.60767065874691,127.0793857188454
서울특별시,송파구,방이동,180-8,스타벅스 올림픽평화의문점,영업,201511,202301,210215.159,445957.9817,36.61197181014236,127.11418439727834
서울특별시,송파구,신천동,11-4,스타벅스 잠실 푸르지오 월드점,영업,201309,202301,209087.1224,446139.1526,36.61361582793526,127.10157743624298
서울특별시,송파구,방이동,181,스타벅스 올림픽공원남문점,영업,201405,202301,210806.1788,445687.2878,36.609525967237886,127.12078696191745
서울특별시,송파구,장지동,884,스타벅스 송파위례점,영업,201706,202301,212641.2953,441934.2521,36.57568324866169,127.1412374326313
서울특별시,송파구,오금동,17-8,스타벅스 방이역점,영업,201312,202301,211132.8445,445154.0057,36.60471659248924,127.12443056770483
서울특별시,송파구,잠실동,175,스타벅스 아시아선수촌점,영업,200506,202301,206919.4781,445370.2017,36.60670468840422,127.07734023463682
서울특별시,송파구,가락동,79,스타벅스 가락시장역점,영업,201201,202301,210681.5759,443586.1879,36.59059349444474,127.1193650338419
서울특별시,송파구,신천동,7-17,스타벅스잠실역점,영업,200309,202301,208730.6335,445905.0255,36.61150934526416,127.09758988805854
서울특별시,송파구,문정동,651,스타벅스 문정역점,영업,201705,202301,127.12246,37.48434,32.57428747430573,124.87162270284266
서울특별시,송파구,송파동,59-9,스타벅스 송파나루역DT점,영업,201903,202301,209677.2943,445409.9249,36.60703865971303,127.10816529287344
서울특별시,강동구,명일동,312-28,스타벅스 명일역점,영업,201812,202301,212636.289,450041.6562,36.64874225842986,127.141314740308
서울특별시,강동구,고덕동,210-1,스타벅스 상일동역점,영업,202101,202301,214956.1313,450617.9236,36.65390158397977,127.16726924821315
서울특별시,구로구,신도림동,692,스타벅스커피 현대디큐브 2F,영업,201108,202301,190107.0454,445157.6264,36.60476288338642,126.88942747272974
서울특별시,강남구,신사동,639-7,스타벅스 신압구정점,영업,201106,202301,203149.9804,447322.6626,36.62431900155295,127.03521590160311
서울특별시,강남구,청담동,84-3,스타벅스 압구정로데오역,영업,201008,202301,203516.8889,447145.8878,36.6227247312946,127.0393170263668
서울특별시,강남구,신사동,635-13,스타벅스 압구정로점,영업,200712,202301,203000.2028,447174.4387,36.62298378071226,127.03354085141157
서울특별시,구로구,오류동,271,스타벅스 구로오류DT점,영업,202210,202301,185292.683,442894.4491,36.584306409212395,126.83566126375227
서울특별시,강서구,화곡동,1111,스타벅스 강서구청사거리점,영업,202102,202301,186884.4289,450307.9212,36.65113518012412,126.8533207948643
서울특별시,구로구,구로동,573,스타벅스 구로NC점,영업,202008,202301,189570.3609,444336.0513,36.59735361602811,126.88344015491295
서울특별시,금천구,가산동,371-41,스타벅스 가산에스케이점,영업,201808,202301,189378.3325,442066.9987,36.57690408570471,126.88132538955827
서울특별시,금천구,독산동,159-23,스타벅스 독산사거리점,영업,201705,202301,190977.3116,441050.3815,36.56775932720069,126.8992024693371
서울특별시,강남구,청담동,132-1,스타벅스커피 청담영동대로점,영업,201612,202301,204926.5006,446665.7213,36.61839151882122,127.0550726836045
서울특별시,강서구,마곡동,776-6,스타벅스 양천향교역,영업,201610,202301,185834.5058,451638.2478,36.66310812868301,126.84155435827466
서울특별시,강남구,논현동,93-2,스타벅스커피 학동사거리점,영업,201509,202301,203286.239,446685.826,36.618579754114315,127.03673651134157
서울특별시,강서구,등촌동,668-9,스타벅스커피 등촌점,영업,201502,202301,186173.478,450677.7932,36.65445815862949,126.8453631705817
서울특별시,강남구,청담동,6-5,스타벅스커피 청담사거리점,영업,201402,202301,204072.405,446839.9357,36.61996546462642,127.04552579051943
서울특별시,강남구,청담동,52-1,스타벅스 커피 청담점,영업,201309,202301,204490.5416,446902.9583,36.620531508720426,127.05020054474552
서울특별시,구로구,구로동,191-7,스타벅스커피 구로디지털로점,영업,201308,202301,190688.7475,442618.7857,36.581890161515226,126.89595980361807
서울특별시,구로구,구로동,1128-1,스타벅스 커피 구로호텔점,영업,201211,202301,190990.9558,442338.8424,36.57937036668863,126.89933982800243
서울특별시,광진구,구의동,75-19,스타벅스아차산역점,영업,201809,202301,207872.907,449818.8805,36.646786032399035,127.0880424522646
서울특별시,광진구,광장동,582,스타벅스 광장점,영업,201205,202301,208729.1704,448995.8084,36.639361577191764,127.09760864631008
서울특별시,동대문구,장안동,433-7,스타벅스 커피(장한평역점),영업,201202,202301,205717.4698,451120.5354,36.65853107123913,127.06394798573287
서울특별시,광진구,구의동,246-15,스타벅스커피 구의역점,영업,201202,202301,207359.0772,448305.4414,36.633151993765686,127.08228181147257
서울특별시,영등포구,여의도동,45-21,스타벅스커피여의도ABL타워점,영업,201411,202301,193553.4728,446289.3893,36.614991176124335,126.92793831140209
서울특별시,영등포구,여의도동,34-11,스타벅스커피여의도한양증권점,영업,201401,202301,193659.1402,446692.9922,36.6186289113563,126.92911617104403
서울특별시,영등포구,여의도동,15-15,스타벅스커피여의도일신점,영업,201312,202301,192878.6628,447300.2534,36.624095669535095,126.92038567358969
서울특별시,영등포구,여의도동,44-22,스타벅스커피 여의도호성,영업,201103,202301,193677.1246,446467.5965,36.61659790045037,126.92931907070803
서울특별시,영등포구,당산동6가,338-1,스타벅스커피당산점,영업,201401,202301,191096.383,448115.6414,36.63142845767316,126.9004509170726
서울특별시,은평구,진관동,277-11,스타벅스 더북한산점,영업,202302,202301,195321.8361,461437.7814,36.75150821786843,126.94761323627137
서울특별시,은평구,신사동,338-4,스타벅스 새절역점,영업,202302,202301,192235.5744,454134.846,36.68567947185647,126.91312699019238
서울특별시,영등포구,여의도동,23-2,스타벅스 여의도신한투자증권타워,영업,202110,202301,193232.6823,446951.3704,36.62095432772677,126.92434657009873
서울특별시,영등포구,여의도동,22,스타벅스 더현대서울(B2)R,영업,202102,202301,193592.0004,447092.6294,36.62222975055096,126.92836229057377
서울특별시,영등포구,당산동6가,217-2,스타벅스당산대로점,영업,201806,202301,191440.258,447884.5699,36.62934933666995,126.90429826599957
서울특별시,영등포구,여의도동,23,스타벅스여의도IFC몰(L1)R,영업,201803,202301,193326.931,446973.9146,36.62115814664478,126.92540000183665
서울특별시,영등포구,여의도동,17-9,스타벅스여의도KBSR점,영업,201801,202301,192696.2653,447151.9617,36.62275797572828,126.91834793776029
서울특별시,영등포구,여의도동,14,스타벅스국회대로점,영업,201706,202301,192821.7179,447564.9111,36.6264801746897,126.91974657552598
서울특별시,중구,신당동,374-27,스타벅스 약수역점,영업,201501,202301,200878.3947,450351.5691,36.65161840949514,127.00982367302913
서울특별시,영등포구,여의도동,36,스타벅스 롯데캐슬 여의도점,영업,200507,202301,193421.6283,446448.1576,36.616421000450565,126.92646314681919
서울특별시,성동구,금호동1가,122,스타벅스 신금호역,영업,202212,202301,201716.6169,450300.9392,36.651161023617526,127.01919795661637
서울특별시,광진구,중곡동,30-80,스타벅스중곡역,영업,202203,202301,207403.6213,451409.4742,36.661123176451866,127.08280979872694
서울특별시,송파구,마천동,43-1,스타벅스 송파마천사거리DT점,영업,202008,202301,212986.1017,444178.7844,36.59590505449412,127.14512770059184
서울특별시,송파구,가락동,174-14,스타벅스송파개롱역점,영업,201803,202301,211972.6067,443877.5571,36.59320382358983,127.13379661122254
서울특별시,송파구,문정동,618,스타벅스 문정하비오점,영업,201705,202301,210868.3975,442053.2279,36.57677721473943,127.12143109513086
서울특별시,송파구,문정동,624,스타벅스 송파아이파크점,영업,201604,202301,210698.85,441971.2713,36.576040581686236,127.11953562984064
서울특별시,송파구,문정동,150-26,스타벅스 올림픽훼미리점,영업,201407,202301,210226.6978,443267.2288,36.587724198955385,127.11427761003578
서울특별시,송파구,가락동,97-7,스타벅스 가락본동점,영업,201204,202301,210437.1235,443634.6733,36.59103312139509,127.1166339770062
서울특별시,송파구,문정동,292,스타벅스 가든파이브,영업,201106,202301,127.12246,37.48434,32.57428747430573,124.87162270284266
서울특별시,성북구,안암동5가,104-30,스타벅스고대점,영업,200307,202301,202556.2755,453517.967,36.68014884172104,127.02859908529415
서울특별시,영등포구,문래동3가,77-1,스타벅스 문래동점,영업,201006,202301,190176.6272,446383.6614,36.615811893297376,126.8901895175261
서울특별시,성북구,하월곡동,46-73,스타벅스 월곡역점,영업,201305,202301,203502.0041,455500.569,36.69801164067527,127.03918876505149
서울특별시,영등포구,여의도동,13-19,스타벅스커피 여의도 의사당점,영업,201009,202301,192956.1254,447539.7495,36.62625443653121,126.9212494850657
서울특별시,영등포구,양평동4가,98-5,스타벅스(선유도역점),영업,201603,202301,190613.7058,448341.565,36.63345970681275,126.89505147299018
서울특별시,마포구,도화동,22,스타벅스커피공덕오거리점,영업,200902,202301,195568.0067,448931.2947,36.63880989900748,126.95044227489072
서울특별시,강남구,삼성동,51-0,스타벅스 삼성현대힐점,영업,200812,202301,204591.4023,445700.3249,36.60969361182723,127.05132090107611
서울특별시,마포구,아현동,738,스타벅스애오개역점,영업,200811,202301,195998.8959,449990.86,36.648359932961284,126.95525487414383
서울특별시,마포구,도화동,563,스타벅스마포아크로점,영업,200709,202301,195422.1754,448787.9735,36.637517689164646,126.9488124713909
서울특별시,강남구,논현동,87-0,스타벅스학동역점,영업,200408,202301,202646.5733,445825.6459,36.61083031031686,127.02958279725993
서울특별시,성동구,행당동,155-1,스타벅스 엔터식스한양대점,폐업,201412,202101,203477.9054,450542.4544,36.65333259849642,127.0388965940694
서울특별시,강남구,도곡동,946-14,스타벅스 뱅뱅사거리점,폐업,201005,202205,202802.3752,442929.9922,36.5847358746511,127.03131376905348
서울특별시,마포구,서교동,395-166,스타벅스커피서교점,폐업,201412,202205,192602.6962,449899.3395,36.64751488881707,126.91727542160915
서울특별시,중랑구,묵동,170-1,스타벅스묵동이마트점,폐업,201101,202204,206777.7314,456837.2196,36.7100388462081,127.07585722014608
서울특별시,종로구,안국동,164,스타벅스 안국역점,폐업,200908,201407,198548.6642,452679.3141,36.672593803204734,126.98376434056323
서울특별시,종로구,서린동,33,스타벅스영풍문고점,폐업,200312,202202,198351.8187,451921.603,36.66576550083828,126.9815639177339
서울특별시,종로구,묘동,56,스타벅스단성사점,폐업,200501,201003,199269.1155,452076.2256,36.6671600024998,126.99182438854115
서울특별시,종로구,동숭동,1-38,스타벅스 상명아트홀점,폐업,200811,201811,200171.5159,453449.8545,36.6795384775545,127.001918869527
서울특별시,종로구,관철동,13-1,주)스타벅스코리아,폐업,200106,200606,198757.1286,451907.1137,36.6656355484456,126.98609762111495
서울특별시,종로구,수송동,85,스타벅스써머셋팰리스점,폐업,200506,201008,198271.8438,452533.8997,36.67128296481502,126.9806679615036
서울특별시,종로구,공평동,100-0,스타벅스 SC 제일은행 본점,폐업,200107,200808,198375.2904,452091.9837,36.66730089792353,126.98182610441914
서울특별시,종로구,종로2가,6,스타벅스 더종로점,폐업,201712,201712,198504.7727,452018.1615,36.66663587396021,126.98327462886832
서울특별시,종로구,평창동,310-1,스타벅스 종로평창,폐업,201103,201903,196997.2309,455942.4327,36.70199510517701,126.96639613144279
서울특별시,종로구,관철동,43-9,스타벅스 광교점,폐업,200603,202103,198533.5398,451850.2721,36.665123011726045,126.98359673404788
서울특별시,종로구,관수동,59-7,스타벅스 서울극장점,폐업,200810,202111,199205.3298,451945.822,36.66598484145819,126.99111102230643
서울특별시,종로구,수송동,51-8,스타벅스 수송동점,폐업,200211,201307,198334.582,452572.8859,36.67163439389661,126.9813696983476
서울특별시,종로구,관철동,14-5,스타벅스 새종로점,폐업,200212,201910,198733.2856,451930.8934,36.66584980377545,126.98583088134569
서울특별시,종로구,인사동,75-4,스타벅스 종로2가점,폐업,201210,201910,198811.9659,452040.8222,36.666840509987374,126.98671080719586
서울특별시,중구,명동1가,10-1,스타벅스 명동센트럴점,폐업,201811,202111,198625.2543,451373.686,36.660828471285754,126.9846234717801
서울특별시,중구,을지로2가,199-2,스타벅스 국민은행명동점,폐업,200408,201101,198421.6477,451369.5459,36.660790847670626,126.9823461409304
서울특별시,중구,명동1가,76-2,스타벅스명동Ⅱ점,폐업,200410,201410,198403.8747,451281.4494,36.65999695057471,126.9821475333766
서울특별시,중구,저동1가,90-10,스타벅스명동성당점,폐업,200602,201601,198800.2984,451389.5513,36.66097167554552,126.98658131486206
서울특별시,중구,을지로2가,181,스타벅스 외환은행본점,폐업,200309,201412,198611.2399,451473.2483,36.66172564050516,126.9844665404812
서울특별시,중구,을지로2가,11,스타벅스 SKT TOWER 점,폐업,200809,201605,198614.9786,451577.839,36.662668147977726,126.98450816945001
서울특별시,중구,명동2가,31-1,스타벅스 명동 M plaza,폐업,200809,201508,198619.3882,451135.7403,36.65868425306803,126.98455828772256
서울특별시,중구,저동2가,64-0,스타벅스백병원별관점,폐업,200602,201104,199027.4058,451303.612,36.66019750643527,126.98912162435754
서울특별시,중구,서소문동,90-0,스타벅스 서소문점,폐업,200611,202111,197772.4785,451236.8393,36.65959368594405,126.97508557402313
서울특별시,중구,충무로1가,54,스타벅스신세계본점B1,폐업,200512,201407,198253.896,450905.2845,36.65660693656916,126.98047089620822
서울특별시,중구,충무로2가,66-10,스타벅스 명동점,폐업,200509,201508,198629.8672,451052.713,36.65793608074933,126.9846756403537
서울특별시,중구,충무로1가,52-20,스타벅스신세계본점,폐업,200508,201410,126.98318,37.56088,32.574288138905686,124.8716212042816
서울특별시,중구,명동2가,83-5,스타벅스명동눈스퀘어점,폐업,200906,201606,198418.7417,451237.1686,36.65959794602194,126.98231391022941
서울특별시,중구,을지로1가,50,스타벅스 시청 플러스,폐업,201204,202202,198160.4203,451559.1843,36.66249927437383,126.97942385968541
서울특별시,중구,회현동2가,88,스타벅스 남산스테이트,폐업,201209,202103,198420.987,450877.8749,36.65636023093696,126.98233976303159
서울특별시,중구,소공동,112-4,스타벅스 소공로북창점,폐업,201006,202111,198065.2935,451271.1292,36.659903323932454,126.97836057024178
서울특별시,중구,남대문로1가,21,스타벅스 을지로1가점,폐업,201101,201510,198431.2757,451678.6053,36.663575901912296,126.98245319791988
서울특별시,중구,명동1가,48-2,스타벅스 명동미래,폐업,201002,202009,198562.7545,451322.8305,36.6603701028254,126.98392450694132
서울특별시,용산구,한남동,683-139,스타벅스한강진역점,폐업,201802,201803,200025.7351,448318.475,36.63329785697529,127.00028774461684
서울특별시,용산구,이태원동,127-6,스타벅스 이태원점,폐업,200407,201407,199472.627,448007.9612,36.6304995526133,126.99410364618424
서울특별시,용산구,이태원동,56-13,스타벅스이태원입구점,폐업,200704,201805,198981.1894,447973.6355,36.63018983188947,126.98860911779437
서울특별시,용산구,한남동,737-61,스타벅스커피 이태원거리점,폐업,201306,202007,199716.1526,448084.3782,36.6311882792319,126.99682638361436
서울특별시,구로구,고척동,100-7,스타벅스 고척아이파크점,영업,202301,202301,187477.5794,444045.2949,36.594708322723825,126.86005637985237
서울특별시,성동구,행당동,168-1,스타벅스왕십리엔터식스점,폐업,200809,201204,203292.1519,451267.7309,36.65986897462676,127.03682225557856
서울특별시,성동구,성수동1가,14-33,스타벅스 뚝섬역점,폐업,201711,202103,204270.5772,449354.5236,36.64262450691574,127.04775515488946
서울특별시,성동구,성수동1가,14-33,스타벅스 뚝섬역점,폐업,201711,202103,204270.5772,449354.5236,36.64262450691574,127.04775515488946
서울특별시,광진구,구의동,67-7,스타벅스커피구의디티(DT)점,영업,201504,202301,207644.67,449227.7142,36.64146068235492,127.08548420129475
서울특별시,광진구,구의동,589-10,스타벅스커피강변역점,폐업,201404,202206,208135.5074,448204.0917,36.632232382320964,127.0909619914072
서울특별시,광진구,자양동,779-8,스타벅스(구의점),폐업,200612,201202,207272.1495,448355.7308,36.63360583752125,127.08131035024894
서울특별시,광진구,광장동,445-5,스타벅스 광나루역점,폐업,200609,201109,209023.363,449094.1411,36.64024494759447,127.1008994274022
